case,aps,classes,ltl,ours_safety,ours_cosafety,ours_obligation,ours_degree,spot_safety,spot_cosafety,spot_obligation,agree,rung,ours_safety_ms,ours_cosafety_ms,ours_obl_ms,ours_deg_ms,spot_safety_ms,spot_cosafety_ms,spot_obl_ms,note
2state1ap2acc_parity_0274311170,1,9,yes,0,0,0,,0,0,0,yes,-,0.0019220169633626938,0.0018649734556674957,0.0002430751919746399,,0.0007059425115585327,0.0016759149730205536,0.0063909683376550674,
2state1ap2acc_parity_0274311170_c,1,9,yes,0,0,0,,0,0,0,yes,-,0.0019918661564588547,0.0023010652512311935,0.00026705674827098846,,0.000710831955075264,0.0015951227396726608,0.005081994459033012,
2state1ap2acc_parity_0275024128,1,13,no,0,0,0,,0,0,0,yes,-,0.0022691674530506134,0.0020868610590696335,0.00035692937672138214,,0.0011480879038572311,0.0021799933165311813,0.0062568578869104385,
2state1ap2acc_parity_0275024128_c,1,13,no,0,0,0,,0,0,0,yes,-,0.0021299347281455994,0.0019709113985300064,0.00034295953810214996,,0.0011289957910776138,0.002223066985607147,0.00629783608019352,
2state1ap2acc_parity_0276924416,1,9,no,0,0,0,,0,0,0,yes,-,0.0016218982636928558,0.0017459969967603683,0.0005871988832950592,,0.0005769543349742889,0.002254033461213112,0.005753012374043465,
2state1ap2acc_parity_0276924416_c,1,9,no,0,0,0,,0,0,0,yes,-,0.001885928213596344,0.0019299332052469254,0.0006451737135648727,,0.0010409858077764511,0.0016298145055770874,0.00541098415851593,
2state1ap2acc_parity_0277520900,1,9,no,0,0,0,,0,0,0,yes,-,0.001759035512804985,0.0016279518604278564,0.0002919696271419525,,0.0005690380930900574,0.0014780089259147644,0.004776986315846443,
2state1ap2acc_parity_0277848579,1,11,no,0,0,0,,0,0,0,yes,-,0.0019138678908348083,0.0018458813428878784,0.0007960479706525803,,0.0005229376256465912,0.001682201400399208,0.006387010216712952,
2state1ap2acc_parity_0277848579_c,1,11,no,0,0,0,,0,0,0,yes,-,0.001982087269425392,0.0017918646335601807,0.0009159557521343231,,0.0007050111889839172,0.0014279503375291824,0.00486103817820549,
2state1ap2acc_parity_0279620104,1,30,no,0,0,0,,0,0,0,yes,-,0.006037065759301186,0.005498062819242477,0.0018558930605649948,,0.0006870832294225693,0.0018079299479722977,0.00651809386909008,
2state1ap2acc_parity_0279620104_c,1,30,no,0,0,0,,0,0,0,yes,-,0.006032176315784454,0.006694113835692406,0.002003973349928856,,0.0008498318493366241,0.0015129335224628448,0.005035893991589546,
2state1ap2acc_parity_0280437504,1,8,no,0,0,0,,0,0,0,yes,-,0.0014919787645339966,0.0016489066183567047,0.0003718305379152298,,0.0007979106158018112,0.001643085852265358,0.0053979456424713135,
2state1ap2acc_parity_0285476138,1,14,yes,0,0,0,,0,0,0,yes,-,0.0027262140065431595,0.0024710316210985184,0.0007620546966791153,,0.0006370246410369873,0.0017029233276844025,0.005736015737056732,
2state1ap2acc_parity_0285476138_c,1,14,yes,0,0,0,,0,0,0,yes,-,0.002857064828276634,0.0029478687793016434,0.0008391216397285461,,0.0007969792932271957,0.0014360994100570679,0.004488043487071991,
2state1ap2acc_parity_0285507874,1,5,yes,0,0,0,,0,0,0,yes,-,0.0010479707270860672,0.001193024218082428,0.0003110617399215698,,0.0006759073585271835,0.0015799887478351593,0.00550784170627594,
2state1ap2acc_parity_0285507874_c,1,5,yes,0,0,0,,0,0,0,yes,-,0.0012549571692943573,0.0012100208550691605,0.0003490131348371506,,0.0006530899554491043,0.0014579854905605316,0.004719942808151245,
2state1ap2acc_parity_0302062762,1,4,yes,0,0,0,,0,0,0,yes,-,0.000975094735622406,0.0009308569133281708,0.00027404166758060455,,0.000416068360209465,0.0015171244740486145,0.005129026249051094,
2state1ap2acc_parity_0343541932,1,6,yes,0,0,0,,0,0,0,yes,-,0.0011308584362268448,0.001159030944108963,0.0004169996827840805,,0.0005299225449562073,0.0016058329492807388,0.006110174581408501,
2state1ap2acc_parity_0343541932_c,1,6,yes,0,0,0,,0,0,0,yes,-,0.001209089532494545,0.0010761432349681854,0.0003809109330177307,,0.00072503462433815,0.0013490207493305206,0.004700850695371628,
2state1ap2acc_parity_0344556040,1,15,no,0,0,0,,0,0,0,yes,-,0.0032410025596618652,0.0029010698199272156,0.0005459878593683243,,0.000835862010717392,0.0020239967852830887,0.005816109478473663,
2state1ap2acc_parity_0344556040_c,1,15,no,0,0,0,,0,0,0,yes,-,0.003010965883731842,0.003193039447069168,0.0006409827619791031,,0.0008218921720981598,0.0019408762454986572,0.005553942173719406,
2state1ap2acc_parity_0352460833,1,6,yes,0,0,0,,0,0,0,yes,-,0.0011580996215343475,0.0010710209608078003,0.0003939494490623474,,0.0005040783435106277,0.001448206603527069,0.006247078999876976,
2state1ap2acc_parity_0352460833_c,1,6,yes,0,0,0,,0,0,0,yes,-,0.001200009137392044,0.0011010561138391495,0.0004309695214033127,,0.000526895746588707,0.0013050157576799393,0.004932982847094536,
2state1ap2acc_parity_0353435695,1,5,yes,0,0,0,,0,0,0,yes,-,0.0011031515896320343,0.0012379605323076248,0.0004970934242010117,,0.0007618218660354614,0.0014659017324447632,0.005668029189109802,
2state1ap2acc_parity_0353435695_c,1,5,yes,0,0,0,,0,0,0,yes,-,0.0012868549674749374,0.0012130476534366608,0.0005140900611877441,,0.0005280598998069763,0.0015289988368749619,0.0047639477998018265,
2state1ap2acc_parity_0354844676,1,8,no,0,0,0,,0,0,0,yes,-,0.001552049070596695,0.0015548430383205414,0.0003220047801733017,,0.0006370246410369873,0.0016849953681230545,0.005373032763600349,
2state1ap2acc_parity_0354844676_c,1,8,no,0,0,0,,0,0,0,yes,-,0.0014028046280145645,0.0014510005712509155,0.00027799978852272034,,0.0006309710443019867,0.0013690441846847534,0.004508066922426224,
2state1ap2acc_parity_0357503297,1,7,yes,0,0,0,,0,0,0,yes,-,0.0012789387255907059,0.0013790559023618698,0.00037997961044311523,,0.0006039626896381378,0.0016880221664905548,0.004759989678859711,
2state1ap2acc_parity_0357582722,1,14,yes,0,0,0,,0,0,0,yes,-,0.0027369242161512375,0.0026491470634937286,0.0008859205991029739,,0.000809086486697197,0.0019120052456855774,0.005387933924794197,
2state1ap2acc_parity_0357582722_c,1,14,yes,0,0,0,,0,0,0,yes,-,0.0028051435947418213,0.0030819792300462723,0.0009520445019006729,,0.0007790513336658478,0.0018649734556674957,0.005023088306188583,
2state1ap2acc_parity_0360849926,1,13,no,0,0,0,,0,0,0,yes,-,0.0021331943571567535,0.001995125785470009,0.000642845407128334,,0.0005180481821298599,0.0014191027730703354,0.006092013791203499,
2state1ap2acc_parity_0360849926_c,1,13,no,0,0,0,,0,0,0,yes,-,0.002009095624089241,0.00190013088285923,0.00062515027821064,,0.0005359761416912079,0.0014319084584712982,0.004854053258895874,
2state1ap2acc_parity_0361080842,1,15,no,0,0,0,,0,0,0,yes,-,0.003126915544271469,0.0030458904802799225,0.0005881302058696747,,0.0007408671081066132,0.0017299316823482513,0.006485031917691231,
2state1ap2acc_parity_0361080842_c,1,15,no,0,0,0,,0,0,0,yes,-,0.00327499583363533,0.003284076228737831,0.0006707850843667984,,0.000708969309926033,0.0016461126506328583,0.004982110112905502,
2state1ap2acc_parity_0361465986,1,15,yes,0,0,0,,0,0,0,yes,-,0.003380933776497841,0.003084074705839157,0.0007748603820800781,,0.0009040813893079758,0.0020400620996952057,0.006315065547823906,
2state1ap2acc_parity_0361465986_c,1,15,yes,0,0,0,,0,0,0,yes,-,0.0032689422369003296,0.003602122887969017,0.0006579793989658356,,0.0008561182767152786,0.0021359883248806,0.005804933607578278,
2state1ap2acc_parity_0368715780,1,8,no,0,0,0,,0,0,0,yes,-,0.001593027263879776,0.0018009450286626816,0.00035599805414676666,,0.0008058268576860428,0.0015939585864543915,0.004939967766404152,
2state1ap2acc_parity_0407651467,1,21,yes,0,0,0,,0,0,0,yes,-,0.0037620775401592255,0.0033369287848472595,0.00026193447411060333,,0.0007208436727523804,0.0019420403987169266,0.00526895746588707,
2state1ap2acc_parity_0407651467_c,1,21,yes,0,0,0,,0,0,0,yes,-,0.0034009572118520737,0.0035478733479976654,0.00032922253012657166,,0.0007611233741044998,0.0018349383026361465,0.004926929250359535,
2state1ap2acc_parity_0440717097,1,8,yes,0,0,0,,0,0,0,yes,-,0.0012100208550691605,0.0012789387255907059,0.0004079192876815796,,0.0004570465534925461,0.0017178244888782501,0.004637986421585083,
2state1ap2acc_parity_0440717097_c,1,8,yes,0,0,0,,0,0,0,yes,-,0.0013080425560474396,0.0012421514838933945,0.0004631001502275467,,0.000841217115521431,0.001491047441959381,0.00578700564801693,
2state1ap2acc_parity_0495881612,1,13,yes,0,0,0,,0,0,0,yes,-,0.0024458859115839005,0.00217510387301445,0.00045099295675754547,,0.0008158385753631592,0.0018470454961061478,0.0051800161600112915,
2state1ap2acc_parity_0495881612_c,1,13,yes,0,0,0,,0,0,0,yes,-,0.002335989847779274,0.002305954694747925,0.0004831235855817795,,0.0008249189704656601,0.0019320286810398102,0.005259877070784569,
2state1ap2acc_parity_0538182656,1,9,no,0,0,0,,0,0,0,yes,-,0.0015490222722291946,0.0017760321497917175,0.0004109460860490799,,0.0006209593266248703,0.0017629936337471008,0.005217036232352257,
2state1ap2acc_parity_0541081603,1,13,no,0,0,0,,0,0,0,yes,-,0.002073822543025017,0.0020228326320648193,0.0005289912223815918,,0.000559026375412941,0.0016069971024990082,0.005819136276841164,
2state1ap2acc_parity_0541081603_c,1,13,no,0,0,0,,0,0,0,yes,-,0.002040993422269821,0.002069864422082901,0.0005399342626333237,,0.000600004568696022,0.00169314444065094,0.005170004442334175,
2state1ap2acc_parity_0541081604,1,30,no,0,0,0,,0,0,0,yes,-,0.005999114364385605,0.005272217094898224,0.0014728866517543793,,0.0007990747690200806,0.002050073817372322,0.005973968654870987,
2state1ap2acc_parity_0541081604_c,1,30,no,0,0,0,,0,0,0,yes,-,0.005964888259768486,0.006362795829772949,0.001493142917752266,,0.0009879004210233688,0.0019890721887350082,0.005260109901428223,
2state1ap2acc_parity_0545426951,1,4,yes,0,0,0,,0,0,0,yes,-,0.0009669456630945206,0.0011147931218147278,0.00033690594136714935,,0.0006570480763912201,0.0015851110219955444,0.005225883796811104,
2state1ap2acc_parity_0545808721,1,7,yes,0,0,0,,0,0,0,yes,-,0.0013660173863172531,0.0013599637895822525,0.0005438923835754395,,0.0010388903319835663,0.001953914761543274,0.0052049290388822556,
2state1ap2acc_parity_0545808721_c,1,7,yes,0,0,0,,0,0,0,yes,-,0.0014279503375291824,0.0014640390872955322,0.000635860487818718,,0.0011150259524583817,0.0019220169633626938,0.006337882950901985,
2state1ap2acc_parity_0570982178,1,7,yes,0,0,0,,0,0,0,yes,-,0.0013629905879497528,0.001359032467007637,0.00042212195694446564,,0.0006458722054958344,0.0017739366739988327,0.005148118361830711,
2state1ap2acc_parity_0571753498,1,16,yes,0,0,0,,0,0,0,yes,-,0.0026831403374671936,0.00254996120929718,0.001035863533616066,,0.0006901100277900696,0.0016640406101942062,0.008007977157831192,
2state1ap2acc_parity_0571753498_c,1,16,yes,0,0,0,,0,0,0,yes,-,0.0026940833777189255,0.002457061782479286,0.0008880160748958588,,0.0006861519068479538,0.0015418045222759247,0.006163027137517929,
2state1ap2acc_parity_0572212224,1,9,no,0,0,0,,0,0,0,yes,-,0.0017229467630386353,0.0017399434000253677,0.0007189810276031494,,0.0007029157131910324,0.001482199877500534,0.006647082045674324,
2state1ap2acc_parity_0572212224_c,1,9,no,0,0,0,,0,0,0,yes,-,0.001851934939622879,0.0018689315766096115,0.0007718335837125778,,0.0005438923835754395,0.001535983756184578,0.00513601116836071,
2state1ap2acc_parity_0574882177,1,4,yes,0,0,0,,0,0,0,yes,-,0.0008880160748958588,0.0008849892765283585,0.00024889595806598663,,0.0005338806658983231,0.001527136191725731,0.005549052730202675,
2state1ap2acc_parity_0574882177_c,1,4,yes,0,0,0,,0,0,0,yes,-,0.0009599607437849045,0.0009909272193908691,0.00028102658689022064,,0.000508967787027359,0.0013569369912147522,0.004508998245000839,
2state1ap2acc_parity_0579994816,1,4,yes,0,0,0,,0,0,0,yes,-,0.0008780043572187424,0.0009650830179452896,0.000308966264128685,,0.0005080364644527435,0.0016118865460157394,0.005553942173719406,
2state1ap2acc_parity_0579994816_c,1,4,yes,0,0,0,,0,0,0,yes,-,0.0008260831236839294,0.0009480863809585571,0.0003050081431865692,,0.0007280614227056503,0.0013380777090787888,0.004330184310674667,
2state1ap2acc_parity_0584926538,1,11,yes,0,0,0,,0,0,0,yes,-,0.0015229452401399612,0.0016759149730205536,0.00037509016692638397,,0.0005648471415042877,0.0018901191651821136,0.005773967131972313,
2state1ap2acc_parity_0584926538_c,1,11,yes,0,0,0,,0,0,0,yes,-,0.0016039703041315079,0.001484062522649765,0.0003550667315721512,,0.0009511131793260574,0.001551816239953041,0.006517162546515465,
2state1ap2acc_parity_0585695318,1,4,yes,0,0,0,,0,0,0,yes,-,0.0009359791874885559,0.000959029421210289,0.0003320164978504181,,0.0006789341568946838,0.0013648532330989838,0.004790956154465675,
2state1ap2acc_parity_0682573952,1,17,no,0,0,0,,0,0,0,yes,-,0.0026400666683912277,0.002471962943673134,0.0004498288035392761,,0.0007811468094587326,0.0016510020941495895,0.007063848897814751,
2state1ap2acc_parity_0682573952_c,1,17,no,0,0,0,,0,0,0,yes,-,0.002637971192598343,0.002485932782292366,0.000542961061000824,,0.0007180497050285339,0.0016819685697555542,0.005019130185246468,
2state1ap2acc_parity_0684213249,1,15,no,0,0,0,,0,0,0,yes,-,0.002918066456913948,0.0027620699256658554,0.0012491364032030106,,0.0007611233741044998,0.0016831327229738235,0.005885958671569824,
2state1ap2acc_parity_0684213249_c,1,15,no,0,0,0,,0,0,0,yes,-,0.0030850060284137726,0.002904096618294716,0.001427019014954567,,0.0007820781320333481,0.0017329584807157516,0.006299000233411789,
2state1ap2acc_parity_0707694609,1,6,yes,0,1,1,"0,1",0,1,1,yes,G,0.0011778902262449265,0.0013310927897691727,0.003383960574865341,0.009046867489814758,0.00043213367462158203,0.0014849938452243805,0.004553003236651421,
2state1ap2acc_parity_0708854026,1,9,no,0,0,0,,0,0,0,yes,-,0.0016530975699424744,0.0016218982636928558,0.0006409827619791031,,0.0006919726729393005,0.0017399434000253677,0.004411907866597176,
2state1ap2acc_parity_0708854026_c,1,9,no,0,0,0,,0,0,0,yes,-,0.0017278362065553665,0.0017189886420965195,0.000591157004237175,,0.0007159542292356491,0.001692911610007286,0.004480127245187759,
2state1ap2acc_parity_0710149141,1,14,yes,0,0,0,,0,0,0,yes,-,0.002562999725341797,0.0025420449674129486,0.0007459893822669983,,0.0006530899554491043,0.0018028076738119125,0.005641020834445953,
2state1ap2acc_parity_0710149141_c,1,14,yes,0,0,0,,0,0,0,yes,-,0.0027669593691825867,0.0028619542717933655,0.0008619390428066254,,0.0008440110832452774,0.0015229452401399612,0.004607951268553734,
2state1ap2acc_parity_0713198154,1,22,yes,0,0,0,,0,0,0,yes,-,0.004214001819491386,0.004058936610817909,0.00045192427933216095,,0.0008698552846908569,0.001961132511496544,0.006254063919186592,
2state1ap2acc_parity_0713198154_c,1,22,yes,0,0,0,,0,0,0,yes,-,0.0040389131754636765,0.004443805664777756,0.000433996319770813,,0.000867992639541626,0.0019499566406011581,0.00562216155230999,
2state1ap2acc_parity_0715295236,1,13,yes,0,0,0,,0,0,0,yes,-,0.002230983227491379,0.0023168977349996567,0.0008130446076393127,,0.0006819609552621841,0.0017879065126180649,0.0057229772210121155,
2state1ap2acc_parity_0715295236_c,1,13,yes,0,0,0,,0,0,0,yes,-,0.0028999056667089462,0.002508983016014099,0.0009550713002681732,,0.0007830094546079636,0.0015569385141134262,0.004600035026669502,
2state1ap2acc_parity_0717635593,1,13,no,0,0,0,,0,0,0,yes,-,0.001998152583837509,0.001768115907907486,0.00046798959374427795,,0.0006631016731262207,0.0014740508049726486,0.005582114681601524,
2state1ap2acc_parity_0717635593_c,1,13,no,0,0,0,,0,0,0,yes,-,0.001884065568447113,0.0019050203263759613,0.0004759058356285095,,0.0007520429790019989,0.0015480909496545792,0.006152084097266197,
2state1ap2acc_parity_0717767747,1,12,yes,0,0,0,,0,0,0,yes,-,0.0016980338841676712,0.0016491394490003586,0.00038207508623600006,,0.0005310866981744766,0.001559033989906311,0.005548121407628059,
2state1ap2acc_parity_0717767747_c,1,12,yes,0,0,0,,0,0,0,yes,-,0.001651933416724205,0.0016060657799243927,0.00035692937672138214,,0.0007729977369308472,0.0015310943126678467,0.006095040589570999,
2state1ap2acc_parity_0718865472,1,6,yes,0,0,0,,0,0,0,yes,-,0.0013599637895822525,0.0014461111277341843,0.0005781184881925583,,0.0007459893822669983,0.0017441343516111374,0.005861977115273476,
2state1ap2acc_parity_0718865472_c,1,6,yes,0,0,0,,0,0,0,yes,-,0.0014500692486763,0.0012950040400028229,0.0005860347300767899,,0.0007068738341331482,0.0016009435057640076,0.004716916009783745,
2state1ap2acc_parity_0719209480,1,17,no,0,0,0,,0,0,0,yes,-,0.0024097971618175507,0.0023329630494117737,0.0003979075700044632,,0.0011210795491933823,0.0021730083972215652,0.006285030394792557,
2state1ap2acc_parity_0719209480_c,1,17,no,0,0,0,,0,0,0,yes,-,0.002476852387189865,0.0022260937839746475,0.0004360917955636978,,0.0010579824447631836,0.0023639295250177383,0.006360001862049103,
2state1ap2acc_parity_1076404737,1,10,no,0,0,0,,0,0,0,yes,-,0.002074986696243286,0.001998152583837509,0.0002600718289613724,,0.0006780028343200684,0.0017220154404640198,0.004374189302325249,
2state1ap2acc_parity_1076404737_c,1,10,no,0,0,0,,0,0,0,yes,-,0.001986045390367508,0.0018810387700796127,0.0002470333129167557,,0.000650063157081604,0.0016940757632255554,0.004481058567762375,
2state1ap2acc_parity_1079766528,1,17,no,0,0,0,,0,0,0,yes,-,0.0028170179575681686,0.0024798791855573654,0.00039301812648773193,,0.000816071406006813,0.0016440171748399734,0.006868038326501846,
2state1ap2acc_parity_1079766528_c,1,17,no,0,0,0,,0,0,0,yes,-,0.002691056579351425,0.0026889611035585403,0.0003818422555923462,,0.0007580965757369995,0.001710839569568634,0.0050531234592199326,
2state1ap2acc_parity_1079880192,1,11,no,0,0,0,,0,0,0,yes,-,0.0019478611648082733,0.002071959897875786,0.0004540197551250458,,0.0010759104043245316,0.0023848842829465866,0.006674090400338173,
2state1ap2acc_parity_1079880192_c,1,11,no,0,0,0,,0,0,0,yes,-,0.0021618325263261795,0.002168118953704834,0.0005608890205621719,,0.0012309756129980087,0.0021490268409252167,0.005746958777308464,
2state1ap2acc_parity_1082231338,1,23,yes,0,0,0,,0,0,0,yes,-,0.004868023097515106,0.004476867616176605,0.0006309710443019867,,0.0008440110832452774,0.002040993422269821,0.007163034752011299,
2state1ap2acc_parity_1082231338_c,1,23,yes,0,0,0,,0,0,0,yes,-,0.005187932401895523,0.005597015842795372,0.000600004568696022,,0.0009760260581970215,0.0020212028175592422,0.006136950105428696,
2state1ap2acc_parity_1083056266,1,15,yes,0,0,0,,0,0,0,yes,-,0.003291061148047447,0.003010965883731842,0.0006938353180885315,,0.0008940696716308594,0.002025160938501358,0.007030786946415901,
2state1ap2acc_parity_1083056266_c,1,15,yes,0,0,0,,0,0,0,yes,-,0.0034759286791086197,0.0038600992411375046,0.0007699709385633469,,0.0009620562195777893,0.002105953171849251,0.005913898348808289,
2state1ap2acc_parity_1089178116,1,17,no,0,0,0,,0,0,0,yes,-,0.002561137080192566,0.0024689361453056335,0.0005010515451431274,,0.0008139759302139282,0.0019201543182134628,0.005878042429685593,
2state1ap2acc_parity_1089178116_c,1,17,no,0,0,0,,0,0,0,yes,-,0.0025210902094841003,0.0025259796530008316,0.0004637986421585083,,0.0008109491318464279,0.0020919833332300186,0.00585801899433136,
2state1ap2acc_parity_1091584292,1,13,yes,0,0,0,,0,0,0,yes,-,0.0026240013539791107,0.002492917701601982,0.0008780043572187424,,0.0007760245352983475,0.001658918336033821,0.006392830982804298,
2state1ap2acc_parity_1091584292_c,1,13,yes,0,0,0,,0,0,0,yes,-,0.0030889641493558884,0.0028838403522968292,0.0008977949619293213,,0.0007010530680418015,0.001576961949467659,0.005216104909777641,
2state1ap2acc_parity_1092168202,1,10,yes,0,0,0,,0,0,0,yes,-,0.0021189916878938675,0.0021460000425577164,0.00023795291781425476,,0.0012491364032030106,0.0024961773306131363,0.00658002682030201,
