input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,check_s,source
3state1ap0acc_029772.hoa,LTL,sos2ltl.dg,0.537,<unflattened DAG: 31528378706302690152665484166154076119786174652599830000526713…,6871,376,3152837870630269015266548416615407611978617465259983000052671300,458861573370727538868026795395872919195627543499191066034176.0,8a2a0f0bff32,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029772.hoa
3state1ap0acc_029772_c.hoa,LTL,sos2ltl.dg,0.809,<unflattened DAG: 71229513644724345559863561313833775435503879418232950171762715…,12296,499,712295136447243455598635613138337754355038794182329501717627158093,57929012398116736871938300739040328694588122614428482995748864.0,c7c0f277a3d9,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029772_c.hoa
3state1ap0acc_029773.hoa,LTL,sos2ltl.dg,0.230,<unflattened DAG: 374261572333975191453403871358938661 tree nodes>,3227,205,374261572333975191453403871358938661,115978175498597825008402799001600.0,49c29c5ed44c,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029773.hoa
3state1ap0acc_029773_c.hoa,LTL,sos2ltl.dg,0.337,<unflattened DAG: 41204444853787028639973105316402432086 tree nodes>,6394,283,41204444853787028639973105316402432086,6444235979635131516870621376020480.0,02099738b28b,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029773_c.hoa
3state1ap0acc_029784.hoa,LTL,sos2ltl.dg,0.150,<unflattened DAG: 4740936727116146000898862 tree nodes>,1977,135,4740936727116146000898862,2398045891308116508672.0,1e86cba412f3,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029784.hoa
3state1ap0acc_029784_c.hoa,LTL,sos2ltl.dg,0.193,<unflattened DAG: 276586616169386223637515092 tree nodes>,3431,178,276586616169386223637515092,80613994803085464043520.0,d5d93e83b7c8,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029784_c.hoa
3state1ap0acc_029796.hoa,DECLINED,,0.091,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029796.hoa
3state1ap0acc_029796_c.hoa,DECLINED,,0.092,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029796_c.hoa
3state1ap0acc_029800.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029800.hoa
3state1ap0acc_029800_c.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029800_c.hoa
3state1ap0acc_029804.hoa,DECLINED,,0.097,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029804.hoa
3state1ap0acc_029804_c.hoa,DECLINED,,0.087,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029804_c.hoa
3state1ap0acc_029832.hoa,DECLINED,,0.091,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029832.hoa
3state1ap0acc_029832_c.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029832_c.hoa
3state1ap0acc_029864.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029864.hoa
3state1ap0acc_029864_c.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029864_c.hoa
3state1ap0acc_029960.hoa,LTL,sos2ltl.dg,0.134,<unflattened DAG: 11119831460146117709646 tree nodes>,1470,116,11119831460146117709646,7564511197378311168.0,4ab5481a88a6,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029960.hoa
3state1ap0acc_029960_c.hoa,LTL,sos2ltl.dg,0.158,<unflattened DAG: 2051615495633124254758883 tree nodes>,2663,156,2051615495633124254758883,770415131668465713152.0,377c6c72d9a6,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029960_c.hoa
3state1ap0acc_029961.hoa,DECLINED,,0.095,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029961.hoa
3state1ap0acc_029961_c.hoa,DECLINED,,0.090,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029961_c.hoa
3state1ap0acc_029962.hoa,LTL,sos2ltl.dg,0.131,<unflattened DAG: 6046824572076982012 tree nodes>,1372,105,6046824572076982012,4407306539414710.0,43fe42266e48,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029962.hoa
3state1ap0acc_029962_c.hoa,LTL,sos2ltl.dg,0.149,<unflattened DAG: 266221807313184054072 tree nodes>,2179,129,266221807313184054072,122176139198340544.0,5795e5c56a49,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029962_c.hoa
3state1ap0acc_029964.hoa,LTL,sos2ltl.dg,0.227,<unflattened DAG: 7972372259283486852397139884346630509920 tree nodes>,3399,223,7972372259283486852397139884346630509920,2345505224855394823305203838942707712.0,6e79f8d83398,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029964.hoa
3state1ap0acc_029964_c.hoa,LTL,sos2ltl.dg,0.327,<unflattened DAG: 1435799175741082375966803514696445039975197 tree nodes>,6700,313,1435799175741082375966803514696445039975197,214298384438967529530320419654194954240.0,b0c615b20299,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029964_c.hoa
3state1ap0acc_029965.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029965.hoa
3state1ap0acc_029965_c.hoa,DECLINED,,0.094,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029965_c.hoa
3state1ap0acc_029966.hoa,LTL,sos2ltl.dg,0.230,<unflattened DAG: 17801696073835446295596638364622536 tree nodes>,3194,202,17801696073835446295596638364622536,5573480298633514547241998614528.0,d673dd3ea2b6,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029966.hoa
3state1ap0acc_029966_c.hoa,LTL,sos2ltl.dg,0.323,<unflattened DAG: 778335390551480847757767612976721746 tree nodes>,6010,268,778335390551480847757767612976721746,129506720557650718126855436632064.0,4a04614f12b7,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029966_c.hoa
3state1ap0acc_029976.hoa,LTL,sos2ltl.dg,0.705,<unflattened DAG: 11887404299605409338072105521943657369227115524136342522542742…,8628,452,1188740429960540933807210552194365736922711552413634252254274292757479884977,137777054932839711038060905732175617435189734718683176601210183391117312.0,8d5a7d093989,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029976.hoa
3state1ap0acc_029976_c.hoa,LTL,sos2ltl.dg,1.090,<unflattened DAG: 23698538205616201803508076849943458991752480462585865379514597…,15637,592,236985382056162018035080768499434589917524804625858653795145978771003326744167,15155425085128989420958808576668374982114863187888878015740490921919119360.0,3b67be67c372,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029976_c.hoa
3state1ap0acc_029984.hoa,DECLINED,,0.090,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029984.hoa
3state1ap0acc_029984_c.hoa,DECLINED,,0.097,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029984_c.hoa
3state1ap0acc_029986.hoa,LTL,sos2ltl.dg,0.116,<unflattened DAG: 483511926226805 tree nodes>,1035,84,483511926226805,467161281378.6,0230f05adb25,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029986.hoa
3state1ap0acc_029986_c.hoa,LTL,sos2ltl.dg,0.131,<unflattened DAG: 15412945875272735 tree nodes>,1485,97,15412945875272735,10379088131496.8,765ba9008e4b,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029986_c.hoa
3state1ap0acc_029988.hoa,DECLINED,,0.092,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029988.hoa
3state1ap0acc_029988_c.hoa,DECLINED,,0.092,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029988_c.hoa
3state1ap0acc_029990.hoa,LTL,sos2ltl.dg,0.156,<unflattened DAG: 117996573247068609125704 tree nodes>,1821,131,117996573247068609125704,64797678883618127872.0,6c9ac43a4e93,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029990.hoa
3state1ap0acc_029990_c.hoa,LTL,sos2ltl.dg,0.170,<unflattened DAG: 3511658357936129172495609 tree nodes>,2796,158,3511658357936129172495609,1255957924869860229120.0,6176bd01f173,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029990_c.hoa
3state1ap0acc_029992.hoa,DECLINED,,0.091,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029992.hoa
3state1ap0acc_029992_c.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029992_c.hoa
3state1ap0acc_029994.hoa,LTL,sos2ltl.dg,0.112,<unflattened DAG: 686426292565 tree nodes>,1008,69,686426292565,680978464.8,cffac1959df2,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029994.hoa
3state1ap0acc_029994_c.hoa,LTL,sos2ltl.dg,0.111,<unflattened DAG: 416557071255 tree nodes>,969,69,416557071255,429883458.5,e33cfb4aae2a,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029994_c.hoa
3state1ap0acc_029996.hoa,DECLINED,,0.092,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029996.hoa
3state1ap0acc_029996_c.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_029996_c.hoa
3state1ap0acc_029998.hoa,LTL,sos2ltl.dg,0.136,<unflattened DAG: 384113067986292 tree nodes>,1435,92,384113067986292,267674611837.1,7b6625c2bc20,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029998.hoa
3state1ap0acc_029998_c.hoa,LTL,sos2ltl.dg,0.124,<unflattened DAG: 177912597512578 tree nodes>,1370,92,177912597512578,129863209863.2,0501dc021569,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_029998_c.hoa
3state1ap0acc_030024.hoa,LTL,sos2ltl.dg,0.102,<unflattened DAG: 52609465 tree nodes>,567,45,52609465,92785.7,73f5123ce04e,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030024.hoa
3state1ap0acc_030024_c.hoa,LTL,sos2ltl.dg,0.108,<unflattened DAG: 99790688 tree nodes>,640,50,99790688,155923.0,6558d06e759b,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030024_c.hoa
3state1ap0acc_030025.hoa,LTL,sos2ltl.dg,0.120,<unflattened DAG: 9118557667852 tree nodes>,1179,79,9118557667852,7734145604.6,62efeeaafbc5,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030025.hoa
3state1ap0acc_030025_c.hoa,LTL,sos2ltl.dg,0.118,<unflattened DAG: 10423477852838 tree nodes>,1160,84,10423477852838,8985756769.7,ab66e9242046,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030025_c.hoa
3state1ap0acc_030028.hoa,LTL,sos2ltl.dg,0.103,<unflattened DAG: 110728894 tree nodes>,621,47,110728894,178307.4,e9ff4b3f6991,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030028.hoa
3state1ap0acc_030028_c.hoa,LTL,sos2ltl.dg,0.109,<unflattened DAG: 184927850 tree nodes>,683,52,184927850,270758.2,d1127020fc6b,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030028_c.hoa
3state1ap0acc_030029.hoa,LTL,sos2ltl.dg,0.110,<unflattened DAG: 30038153089 tree nodes>,868,62,30038153089,34606167.2,9b9e019d21fd,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030029.hoa
3state1ap0acc_030029_c.hoa,LTL,sos2ltl.dg,0.109,<unflattened DAG: 34290276848 tree nodes>,882,67,34290276848,38877864.9,631d6b6b033e,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030029_c.hoa
3state1ap0acc_030052.hoa,DECLINED,,0.090,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030052.hoa
3state1ap0acc_030052_c.hoa,DECLINED,,0.091,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030052_c.hoa
3state1ap0acc_030056.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030056.hoa
3state1ap0acc_030056_c.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030056_c.hoa
3state1ap0acc_030060.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030060.hoa
3state1ap0acc_030060_c.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030060_c.hoa
3state1ap0acc_030088.hoa,DECLINED,,0.090,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030088.hoa
3state1ap0acc_030088_c.hoa,DECLINED,,0.096,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030088_c.hoa
3state1ap0acc_030112.hoa,DECLINED,,0.096,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030112.hoa
3state1ap0acc_030112_c.hoa,DECLINED,,0.097,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030112_c.hoa
3state1ap0acc_030120.hoa,DECLINED,,0.093,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030120.hoa
3state1ap0acc_030120_c.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030120_c.hoa
3state1ap0acc_030212.hoa,DECLINED,,0.093,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030212.hoa
3state1ap0acc_030212_c.hoa,DECLINED,,0.093,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030212_c.hoa
3state1ap0acc_030213.hoa,DECLINED,,0.091,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030213.hoa
3state1ap0acc_030213_c.hoa,DECLINED,,0.091,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030213_c.hoa
3state1ap0acc_030225.hoa,LTL,sos2ltl.dg,0.415,<unflattened DAG: 1266415607773120792203293709094985246655443915316372400 tree n…,6050,323,1266415607773120792203293709094985246655443915316372400,209324893846796815868699950386174607816155121844224.0,f16e2bb0d1eb,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030225.hoa
3state1ap0acc_030225_c.hoa,LTL,sos2ltl.dg,0.588,<unflattened DAG: 134626334294748805594016155418863038321050190785192306526 tree…,10144,403,134626334294748805594016155418863038321050190785192306526,13271523491201577890588166903015426832946454228631552.0,c91cbd73cb66,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030225_c.hoa
3state1ap0acc_030228.hoa,LTL,sos2ltl.dg,0.370,<unflattened DAG: 141937212066082220940627946925181718575473 tree nodes>,4764,255,141937212066082220940627946925181718575473,29793705303543705767099467113479274496.0,022f0b8e19bc,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030228.hoa
3state1ap0acc_030228_c.hoa,LTL,sos2ltl.dg,0.544,<unflattened DAG: 5659036995646696298204683903667915462055247 tree nodes>,8873,338,5659036995646696298204683903667915462055247,637781696793271275496088892171228282880.0,63724d3f6d9f,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030228_c.hoa
3state1ap0acc_030240.hoa,DECLINED,,0.091,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030240.hoa
3state1ap0acc_030240_c.hoa,DECLINED,,0.096,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030240_c.hoa
3state1ap0acc_030248.hoa,DECLINED,,0.092,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030248.hoa
3state1ap0acc_030248_c.hoa,DECLINED,,0.090,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030248_c.hoa
3state1ap0acc_030292.hoa,LTL,sos2ltl.dg,0.111,<unflattened DAG: 30437228633 tree nodes>,868,62,30437228633,35065931.6,217b981d127e,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030292.hoa
3state1ap0acc_030292_c.hoa,LTL,sos2ltl.dg,0.113,<unflattened DAG: 37995978328 tree nodes>,882,67,37995978328,43079340.5,f9d788e9758d,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030292_c.hoa
3state1ap0acc_030340.hoa,LTL,sos2ltl.dg,0.125,<unflattened DAG: 355552373016471 tree nodes>,1386,92,355552373016471,256531293662.7,e0d764bc8bf8,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030340.hoa
3state1ap0acc_030340_c.hoa,LTL,sos2ltl.dg,0.124,<unflattened DAG: 205801454256739 tree nodes>,1427,92,205801454256739,144219659605.3,dadb76b7331b,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030340_c.hoa
3state1ap0acc_030376.hoa,DECLINED,,0.091,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030376.hoa
3state1ap0acc_030376_c.hoa,DECLINED,,0.090,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030376_c.hoa
3state1ap0acc_030724.hoa,LTL,sos2ltl.dg,0.107,<unflattened DAG: 10237099019281 tree nodes>,773,69,10237099019281,13243336376.8,4b333e452cb9,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030724.hoa
3state1ap0acc_030724_c.hoa,LTL,sos2ltl.dg,0.133,<unflattened DAG: 227914374583688386 tree nodes>,1774,111,227914374583688386,128474844748415.1,473d875d5732,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030724_c.hoa
3state1ap0acc_030726.hoa,LTL,sos2ltl.dg,0.103,<unflattened DAG: 138917027 tree nodes>,600,48,138917027,231528.4,66e4b7c59aec,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030726.hoa
3state1ap0acc_030726_c.hoa,LTL,sos2ltl.dg,0.118,<unflattened DAG: 19894736420 tree nodes>,777,61,19894736420,25604551.4,8a52656d2502,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030726_c.hoa
3state1ap0acc_030728.hoa,DECLINED,,0.095,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030728.hoa
3state1ap0acc_030728_c.hoa,DECLINED,,0.093,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030728_c.hoa
3state1ap0acc_030729.hoa,DECLINED,,0.098,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030729.hoa
3state1ap0acc_030729_c.hoa,DECLINED,,0.093,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030729_c.hoa
3state1ap0acc_030732.hoa,DECLINED,,0.092,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030732.hoa
3state1ap0acc_030732_c.hoa,DECLINED,,0.096,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030732_c.hoa
3state1ap0acc_030733.hoa,DECLINED,,0.087,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030733.hoa
3state1ap0acc_030733_c.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030733_c.hoa
3state1ap0acc_030734.hoa,LTL,sos2ltl.dg,0.639,<unflattened DAG: 21132506671145622794745936722460532626140009783105538076106588…,7765,433,2113250667114562279474593672246053262614000978310553807610658884670294866,272150762023768488266061882507593757756194340528898320639628224233472.0,8dc1a27e1433,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030734.hoa
3state1ap0acc_030734_c.hoa,LTL,sos2ltl.dg,0.980,<unflattened DAG: 40010720045771000674208512641646769430017813928986519419808668…,14912,581,400107200457710006742085126416467694300178139289865194198086689048861638654,26831223206659736931247138747434598556865491184621852935282948621467648.0,1acb75a89cb4,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030734_c.hoa
3state1ap0acc_030744.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030744.hoa
3state1ap0acc_030744_c.hoa,DECLINED,,0.090,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030744_c.hoa
3state1ap0acc_030788.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030788.hoa
3state1ap0acc_030788_c.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030788_c.hoa
3state1ap0acc_030792.hoa,DECLINED,,0.092,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030792.hoa
3state1ap0acc_030792_c.hoa,DECLINED,,0.096,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030792_c.hoa
3state1ap0acc_030856.hoa,LTL,sos2ltl.dg,0.120,<unflattened DAG: 1557028066676868007 tree nodes>,1223,101,1557028066676868007,1273121886080840.5,9921aa3aa235,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030856.hoa
3state1ap0acc_030856_c.hoa,LTL,sos2ltl.dg,0.144,<unflattened DAG: 2554063760857617731702 tree nodes>,2062,133,2554063760857617731702,1238634219620571136.0,dae8b9a92128,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030856_c.hoa
3state1ap0acc_030857.hoa,LTL,sos2ltl.dg,0.765,<unflattened DAG: 86267660106741732485151779299850166420419360421447142446637871…,9324,494,8626766010674173248515177929985016642041936042144714244663787142873704170713844238,925221579866384992843290624610713698739209509349895910341874114219090359877632.0,7af0d8837feb,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030857.hoa
3state1ap0acc_030857_c.hoa,LTL,sos2ltl.dg,1.145,<unflattened DAG: 10493375762381483198469659591495933362332814407395810393054521…,15805,625,1049337576238148319846965959149593336233281440739581039305452116704568981471218254616,66392760280806594245129249086879271087937889437148903063438043835260947482542080.0,191d16410c1a,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030857_c.hoa
3state1ap0acc_030860.hoa,LTL,sos2ltl.dg,0.527,<unflattened DAG: 41379197913873526015145242548547678298577198769917220334898771…,7366,401,41379197913873526015145242548547678298577198769917220334898771515540,5617594069219865072796860221639704101570588097822585726772969472.0,eab97f14c2a7,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030860.hoa
3state1ap0acc_030860_c.hoa,LTL,sos2ltl.dg,0.791,<unflattened DAG: 11339916341380177655845121884221752974231791826592804595890145…,12910,525,11339916341380177655845121884221752974231791826592804595890145907801916,878382365714963353521102105269136738548820561591329655777558265856.0,17b14cac2570,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030860_c.hoa
3state1ap0acc_030862.hoa,LTL,sos2ltl.dg,0.236,<unflattened DAG: 433076918139457552220680518185036826 tree nodes>,3229,205,433076918139457552220680518185036826,134121064769110426186774069903360.0,699f4930c2a7,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030862.hoa
3state1ap0acc_030862_c.hoa,LTL,sos2ltl.dg,0.339,<unflattened DAG: 41674886325682034924835702909834169370 tree nodes>,6396,283,41674886325682034924835702909834169370,6515773346729524352193638445350912.0,85f4624e4fa5,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030862_c.hoa
3state1ap0acc_030872.hoa,DECLINED,,0.093,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030872.hoa
3state1ap0acc_030872_c.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030872_c.hoa
3state1ap0acc_030884.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030884.hoa
3state1ap0acc_030884_c.hoa,DECLINED,,0.092,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030884_c.hoa
3state1ap0acc_030920.hoa,LTL,sos2ltl.dg,0.600,<unflattened DAG: 33384729096102809180779441018422698821489975475201502817445662…,7231,417,33384729096102809180779441018422698821489975475201502817445662988696701,4616889655110332130615247597528306626820181594878514476174639366144.0,9c5547db36eb,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030920.hoa
3state1ap0acc_030920_c.hoa,LTL,sos2ltl.dg,0.909,<unflattened DAG: 10475761346164067011239164871541037703658655265581552193442389…,13060,545,10475761346164067011239164871541037703658655265581552193442389421642137523,802125677347937776719220226834557060970843704193813778687875881107456.0,eb06939b0554,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030920_c.hoa
3state1ap0acc_030984.hoa,DECLINED,,0.092,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030984.hoa
3state1ap0acc_030984_c.hoa,DECLINED,,0.089,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_030984_c.hoa
3state1ap0acc_030986.hoa,LTL,sos2ltl.dg,0.301,<unflattened DAG: 4547649951927450951781597926754205209425553795 tree nodes>,4403,271,4547649951927450951781597926754205209425553795,1032852589581524164034464016186244698472448.0,2669f6c65c86,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030986.hoa
3state1ap0acc_030986_c.hoa,LTL,sos2ltl.dg,0.439,<unflattened DAG: 225483718847316022037602040474977298578490420098 tree nodes>,7809,349,225483718847316022037602040474977298578490420098,28874851946128314475021191589835042331820032.0,d0fd227d8e8c,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030986_c.hoa
3state1ap0acc_031010.hoa,LTL,sos2ltl.dg,0.119,<unflattened DAG: 13666049577688676 tree nodes>,1165,88,13666049577688676,11730514658960.2,6a55de5b7eea,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031010.hoa
3state1ap0acc_031010_c.hoa,LTL,sos2ltl.dg,0.131,<unflattened DAG: 388689068602911726 tree nodes>,1685,107,388689068602911726,230676005105585.6,8c76d16ae198,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031010_c.hoa
3state1ap0acc_031048.hoa,DECLINED,,0.088,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_031048.hoa
3state1ap0acc_031048_c.hoa,DECLINED,,0.092,,,,,,,,,genaut/corpus/flat_canon/det/3state1ap0acc_031048_c.hoa
3state1ap0acc_031236.hoa,LTL,sos2ltl.dg,0.098,<unflattened DAG: 43491019 tree nodes>,518,45,43491019,83959.5,7867fe494504,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031236.hoa
3state1ap0acc_031236_c.hoa,LTL,sos2ltl.dg,0.105,<unflattened DAG: 100450867 tree nodes>,655,50,100450867,153360.1,da88375b52e1,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031236_c.hoa
3state1ap0acc_031238.hoa,LTL,sos2ltl.dg,0.096,<unflattened DAG: 535794 tree nodes>,321,29,535794,1669.1,e041f2720e5c,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031238.hoa
3state1ap0acc_031238_c.hoa,LTL,sos2ltl.dg,0.095,<unflattened DAG: 2277916 tree nodes>,381,34,2277916,5978.8,8ad75e0ae639,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031238_c.hoa
3state1ap0acc_031241.hoa,LTL,sos2ltl.dg,0.144,<unflattened DAG: 14944557853576999320811390 tree nodes>,1941,140,14944557853576999320811390,7699411568045852721152.0,3a2207704bec,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031241.hoa
3state1ap0acc_031241_c.hoa,LTL,sos2ltl.dg,0.177,<unflattened DAG: 852895120004095217335371455 tree nodes>,3099,173,852895120004095217335371455,275216237497287889125376.0,1ae0117ab944,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031241_c.hoa
3state1ap0acc_031244.hoa,LTL,sos2ltl.dg,0.122,<unflattened DAG: 53676506903141274923 tree nodes>,1339,104,53676506903141274923,40087010383227240.0,0bb3086f7816,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031244.hoa
